"","model","chain","nChains","objectiveType","antithetics","dim","essn","mean","sd","snr"
"2995","CHRVariational",11,32,"ApproxRejection","OFF",1,0.5,0.00165149341513509,0.000887583726045269,1.86066211746976
"2996","CHRVariational",11,32,"ApproxRejection","OFF",1,1,0.00165149341513509,0.000887583726045269,1.86066211746976
"2997","CHRVariational",11,32,"ApproxRejection","OFF",2,0.5,-0.00336701183556943,0.00187960748554603,1.79133774549281
"2998","CHRVariational",11,32,"ApproxRejection","OFF",2,1,-0.00336701183556943,0.00187960748554603,1.79133774549281
"2999","CHRVariational",11,32,"ApproxRejection","OFF",3,0.5,-0.00343492027996313,0.00217586994890289,1.57864227211515
"3000","CHRVariational",11,32,"ApproxRejection","OFF",3,1,-0.00343492027996313,0.00217586994890289,1.57864227211515
"3001","CHRVariational",11,32,"Rejection","IS",-1,0.5,0.0786065268413146,0.0375074519627061,2.09575758223922
"3002","CHRVariational",11,32,"Rejection","IS",-1,1,0.0817052555667987,0.0244310647247222,3.34431824758418
"3003","CHRVariational",11,32,"Rejection","IS",0,0.5,-0.000913212820191785,0.00410745531895657,0.22233055487595
"3004","CHRVariational",11,32,"Rejection","IS",0,1,-0.00712200995310771,0.00835027572302393,0.852907160115736
"3005","CHRVariational",11,32,"Rejection","IS",1,0.5,0.000896230967362663,0.0023772917338384,0.376996627971949
"3006","CHRVariational",11,32,"Rejection","IS",1,1,0.00556548966363591,0.00588145164990099,0.946278231111464
"3007","CHRVariational",11,32,"Rejection","IS",2,0.5,-0.00068362578791061,0.0167943301213728,0.0407057490813889
"3008","CHRVariational",11,32,"Rejection","IS",2,1,-0.015197115824886,0.0165949417511647,0.91576795223276
"3009","CHRVariational",11,32,"Rejection","IS",3,0.5,-0.000555346375400145,0.0158217782572245,0.0351001237895976
"3010","CHRVariational",11,32,"Rejection","IS",3,1,-0.0144651909072821,0.0140572394315159,1.02902073894051
"3011","CHRVariational",11,32,"Rejection","MCMC",-1,0.5,0.0888812401268851,0.0258043376186789,3.44443021325791
"3012","CHRVariational",11,32,"Rejection","MCMC",-1,1,0.0888812401268851,0.0258043376186789,3.44443021325791
"3013","CHRVariational",11,32,"Rejection","MCMC",0,0.5,-0.0146340957397249,0.0345575789899182,0.423469935321402
"3014","CHRVariational",11,32,"Rejection","MCMC",0,1,-0.0146340957397249,0.0345575789899182,0.423469935321402
"3015","CHRVariational",11,32,"Rejection","MCMC",1,0.5,0.0149622903359709,0.0271792071315211,0.550505033629859
"3016","CHRVariational",11,32,"Rejection","MCMC",1,1,0.0149622903359709,0.0271792071315211,0.550505033629859
"3017","CHRVariational",11,32,"Rejection","MCMC",2,0.5,-0.0248169023189738,0.0399762741857284,0.620790777141344
"3018","CHRVariational",11,32,"Rejection","MCMC",2,1,-0.0248169023189738,0.0399762741857284,0.620790777141344
"3019","CHRVariational",11,32,"Rejection","MCMC",3,0.5,-0.021182905662249,0.0406387075216525,0.521249492271934
"3020","CHRVariational",11,32,"Rejection","MCMC",3,1,-0.021182905662249,0.0406387075216525,0.521249492271934
"3021","CHRVariational",11,32,"Rejection","OFF",-1,0.5,0.0895794176905677,0.0376301486719992,2.38052255576721
"3022","CHRVariational",11,32,"Rejection","OFF",-1,1,0.0895794176905677,0.0376301486719993,2.38052255576721
"3023","CHRVariational",11,32,"Rejection","OFF",0,0.5,-0.00756004696888249,0.0691845678942369,0.109273602466371
"3024","CHRVariational",11,32,"Rejection","OFF",0,1,-0.00756004696888249,0.0691845678942369,0.109273602466371
"3025","CHRVariational",11,32,"Rejection","OFF",1,0.5,0.0106152818998643,0.0450521095531914,0.235622305040593
"3026","CHRVariational",11,32,"Rejection","OFF",1,1,0.0106152818998643,0.0450521095531914,0.235622305040593
"3027","CHRVariational",11,32,"Rejection","OFF",2,0.5,-0.0218769829388598,0.0909122581049645,0.240638428688035
"3028","CHRVariational",11,32,"Rejection","OFF",2,1,-0.0218769829388598,0.0909122581049645,0.240638428688036
"3029","CHRVariational",11,32,"Rejection","OFF",3,0.5,-0.0176720399369256,0.105900579975825,0.166873873032233
"3030","CHRVariational",11,32,"Rejection","OFF",3,1,-0.0176720399369256,0.105900579975825,0.166873873032233
"3031","CHRVariational",11,32,"SKL","IS",-1,0.5,0.0273715251652201,0.0416404926894478,0.657329522235849
"3032","CHRVariational",11,32,"SKL","IS",-1,1,0.0283791720955158,0.0233546088472697,1.21514225655008
"3033","CHRVariational",11,32,"SKL","IS",0,0.5,-0.00305856719469597,0.00450389809527365,0.679093338702667
"3034","CHRVariational",11,32,"SKL","IS",0,1,-0.00443912234836493,0.00724368889183968,0.612826201490485
"3035","CHRVariational",11,32,"SKL","IS",1,0.5,0.00210767558581969,0.00309517398817464,0.680955446728434
"3036","CHRVariational",11,32,"SKL","IS",1,1,0.00340270168505818,0.00485119695183075,0.70141487118433
"3037","CHRVariational",11,32,"SKL","IS",2,0.5,-0.00746580049691118,0.013203719573891,0.565431616078398
"3038","CHRVariational",11,32,"SKL","IS",2,1,-0.0115187428913968,0.0199258607424099,0.578080065915571
"3039","CHRVariational",11,32,"SKL","IS",3,0.5,-0.00732511146514767,0.0124753491902841,0.587166848271674
"3040","CHRVariational",11,32,"SKL","IS",3,1,-0.0104096893565588,0.0148868101525874,0.699255868104798
"3041","CHRVariational",11,32,"SKL","MCMC",-1,0.5,0.0364452692861769,0.0382755323393371,0.952181904697399
"3042","CHRVariational",11,32,"SKL","MCMC",-1,1,0.0364452692861769,0.0382755323393371,0.952181904697399
"3043","CHRVariational",11,32,"SKL","MCMC",0,0.5,-0.00979164779544327,0.0229880764225129,0.4259446338822
"3044","CHRVariational",11,32,"SKL","MCMC",0,1,-0.00979164779544327,0.0229880764225129,0.4259446338822
"3045","CHRVariational",11,32,"SKL","MCMC",1,0.5,0.00995377133481264,0.0220857242984752,0.450688019115581
"3046","CHRVariational",11,32,"SKL","MCMC",1,1,0.00995377133481264,0.0220857242984752,0.450688019115581
"3047","CHRVariational",11,32,"SKL","MCMC",2,0.5,-0.0160059035239061,0.0238197471358849,0.671959422264098
"3048","CHRVariational",11,32,"SKL","MCMC",2,1,-0.0160059035239061,0.0238197471358849,0.671959422264098
"3049","CHRVariational",11,32,"SKL","MCMC",3,0.5,-0.0142857294344584,0.0219842026779079,0.649817946266218
"3050","CHRVariational",11,32,"SKL","MCMC",3,1,-0.0142857294344584,0.0219842026779079,0.649817946266218
"3051","CHRVariational",11,32,"SKL","OFF",-1,0.5,0.0333154482057638,0.069967528176384,0.476155855067189
"3052","CHRVariational",11,32,"SKL","OFF",-1,1,0.0333154482057638,0.069967528176384,0.476155855067189
"3053","CHRVariational",11,32,"SKL","OFF",0,0.5,-0.00738774296153159,0.0313440505283379,0.235698412840816
"3054","CHRVariational",11,32,"SKL","OFF",0,1,-0.00738774296153159,0.0313440505283378,0.235698412840817
"3055","CHRVariational",11,32,"SKL","OFF",1,0.5,0.00961826163228424,0.0264683643785223,0.363387079561628
"3056","CHRVariational",11,32,"SKL","OFF",1,1,0.00961826163228424,0.0264683643785223,0.363387079561628
"3057","CHRVariational",11,32,"SKL","OFF",2,0.5,-0.0127277883523644,0.03778739155198,0.336826328296734
"3058","CHRVariational",11,32,"SKL","OFF",2,1,-0.0127277883523644,0.03778739155198,0.336826328296734
"3059","CHRVariational",11,32,"SKL","OFF",3,0.5,-0.0102728565486229,0.0359149589744345,0.286032807553407
"3060","CHRVariational",11,32,"SKL","OFF",3,1,-0.0102728565486229,0.0359149589744345,0.286032807553407
"3061","CHRVariational",12,16,"ApproxRejection","IS",-1,0.5,0.130311306780328,0.0589098505402964,2.21204612785752
"3062","CHRVariational",12,16,"ApproxRejection","IS",-1,1,0.153386552807347,0.0535071207818697,2.86665682185837
"3063","CHRVariational",12,16,"ApproxRejection","IS",0,0.5,0.000258249019317536,0.00028485461243072,0.906599395087361
"3064","CHRVariational",12,16,"ApproxRejection","IS",0,1,0.000415879009793514,0.000319234832948149,1.30273694118167
"3065","CHRVariational",12,16,"ApproxRejection","IS",1,0.5,-4.34627506262591e-05,0.000252598620986302,0.172062501594639
"3066","CHRVariational",12,16,"ApproxRejection","IS",1,1,-2.58370555603698e-05,0.000241515835469422,0.1069787225759
"3067","CHRVariational",12,16,"ApproxRejection","IS",2,0.5,-0.000629197340573147,0.000319147200538677,1.97149572207166
"3068","CHRVariational",12,16,"ApproxRejection","IS",2,1,-0.00071656510670553,0.000421523016088699,1.69994301462947
"3069","CHRVariational",12,16,"ApproxRejection","IS",3,0.5,-0.000178685956575216,0.000225954858909557,0.790803780177785
"3070","CHRVariational",12,16,"ApproxRejection","IS",3,1,-0.000136481724787151,0.000325452973324633,0.419359280675593
"3071","CHRVariational",12,16,"ApproxRejection","MCMC",-1,0.5,0.177574006895811,0.0569462791002018,3.11827233844997
"3072","CHRVariational",12,16,"ApproxRejection","MCMC",-1,1,0.177574006895811,0.0569462791002018,3.11827233844997
"3073","CHRVariational",12,16,"ApproxRejection","MCMC",0,0.5,0.000466662998946633,0.000255687202039789,1.82513240875471
"3074","CHRVariational",12,16,"ApproxRejection","MCMC",0,1,0.000466662998946633,0.000255687202039789,1.82513240875471
"3075","CHRVariational",12,16,"ApproxRejection","MCMC",1,0.5,-5.20043485922078e-05,0.000163603501560412,0.317868188004551
"3076","CHRVariational",12,16,"ApproxRejection","MCMC",1,1,-5.20043485922078e-05,0.000163603501560412,0.317868188004551
"3077","CHRVariational",12,16,"ApproxRejection","MCMC",2,0.5,-0.000779893791092334,0.000329789470188625,2.36482320265189
"3078","CHRVariational",12,16,"ApproxRejection","MCMC",2,1,-0.000779893791092334,0.000329789470188625,2.36482320265189
"3079","CHRVariational",12,16,"ApproxRejection","MCMC",3,0.5,-0.000215129581754194,0.000235291900068861,0.91430933955327
"3080","CHRVariational",12,16,"ApproxRejection","MCMC",3,1,-0.000215129581754194,0.000235291900068861,0.91430933955327
"3081","CHRVariational",12,16,"ApproxRejection","OFF",-1,0.5,0.175311603644052,0.0604087733730955,2.90208845263743
"3082","CHRVariational",12,16,"ApproxRejection","OFF",-1,1,0.175311603644052,0.0604087733730955,2.90208845263743
"3083","CHRVariational",12,16,"ApproxRejection","OFF",0,0.5,0.000431720521404091,0.00033619168600102,1.28414990429829
"3084","CHRVariational",12,16,"ApproxRejection","OFF",0,1,0.000431720521404091,0.00033619168600102,1.28414990429829
"3085","CHRVariational",12,16,"ApproxRejection","OFF",1,0.5,-3.2081684680746e-05,0.000200500931087772,0.160007659349481
"3086","CHRVariational",12,16,"ApproxRejection","OFF",1,1,-3.2081684680746e-05,0.000200500931087772,0.160007659349481
"3087","CHRVariational",12,16,"ApproxRejection","OFF",2,0.5,-0.000831186712579054,0.000409346367102799,2.03052177661154
"3088","CHRVariational",12,16,"ApproxRejection","OFF",2,1,-0.000831186712579054,0.000409346367102799,2.03052177661154
"3089","CHRVariational",12,16,"ApproxRejection","OFF",3,0.5,-0.000241833739304161,0.000256325713323047,0.943462659945388
"3090","CHRVariational",12,16,"ApproxRejection","OFF",3,1,-0.000241833739304161,0.000256325713323047,0.943462659945388
"3091","CHRVariational",12,16,"Rejection","IS",-1,0.5,0.130311306780328,0.0589098505402964,2.21204612785752
"3092","CHRVariational",12,16,"Rejection","IS",-1,1,0.153386552807347,0.0535071207818697,2.86665682185837
"3093","CHRVariational",12,16,"Rejection","IS",0,0.5,-0.00255829017145943,0.0405640699808849,0.0630678867447221
"3094","CHRVariational",12,16,"Rejection","IS",0,1,0.0491443721620449,0.0514521363245353,0.955147359714394
"3095","CHRVariational",12,16,"Rejection","IS",1,0.5,0.00313487046089519,0.0199971132870441,0.15676614998857
"3096","CHRVariational",12,16,"Rejection","IS",1,1,-0.0101068534623201,0.0325820076364673,0.310197381790802
"3097","CHRVariational",12,16,"Rejection","IS",2,0.5,0.0283892729329013,0.072079223495787,0.393862080583604
"3098","CHRVariational",12,16,"Rejection","IS",2,1,-0.0326554041015158,0.0576879660883112,0.56606960369387
"3099","CHRVariational",12,16,"Rejection","IS",3,0.5,0.0103467751940486,0.0232904107239297,0.44425043923411
"3100","CHRVariational",12,16,"Rejection","IS",3,1,0.0087696059609409,0.044227093808841,0.198285829017955
"3101","CHRVariational",12,16,"Rejection","MCMC",-1,0.5,0.177574006895811,0.0569462791002018,3.11827233844997
"3102","CHRVariational",12,16,"Rejection","MCMC",-1,1,0.177574006895811,0.0569462791002018,3.11827233844997
"3103","CHRVariational",12,16,"Rejection","MCMC",0,0.5,0.0889990333937692,0.0745541370773978,1.19375043267385
"3104","CHRVariational",12,16,"Rejection","MCMC",0,1,0.0889990333937692,0.0745541370773978,1.19375043267385
"3105","CHRVariational",12,16,"Rejection","MCMC",1,0.5,-0.0307452604908669,0.0397625040609227,0.773222442021259
"3106","CHRVariational",12,16,"Rejection","MCMC",1,1,-0.0307452604908669,0.0397625040609227,0.773222442021259
"3107","CHRVariational",12,16,"Rejection","MCMC",2,0.5,-0.0583758817381531,0.0953909666819609,0.611964463393916
"3108","CHRVariational",12,16,"Rejection","MCMC",2,1,-0.0583758817381531,0.0953909666819609,0.611964463393916
"3109","CHRVariational",12,16,"Rejection","MCMC",3,0.5,-0.0210600030174615,0.0524347200123016,0.40164232807042
"3110","CHRVariational",12,16,"Rejection","MCMC",3,1,-0.0210600030174615,0.0524347200123016,0.40164232807042
"3111","CHRVariational",12,16,"Rejection","OFF",-1,0.5,0.175311603644052,0.0604087733730955,2.90208845263743
"3112","CHRVariational",12,16,"Rejection","OFF",-1,1,0.175311603644052,0.0604087733730955,2.90208845263743
"3113","CHRVariational",12,16,"Rejection","OFF",0,0.5,0.0711310172999793,0.155432295893373,0.457633446711585
"3114","CHRVariational",12,16,"Rejection","OFF",0,1,0.0711310172999793,0.155432295893373,0.457633446711585
"3115","CHRVariational",12,16,"Rejection","OFF",1,0.5,-0.0227362027322899,0.11872688701181,0.191500032591845
"3116","CHRVariational",12,16,"Rejection","OFF",1,1,-0.0227362027322899,0.11872688701181,0.191500032591845
"3117","CHRVariational",12,16,"Rejection","OFF",2,0.5,-0.100482807296902,0.205716047336331,0.48845390818063
"3118","CHRVariational",12,16,"Rejection","OFF",2,1,-0.100482807296902,0.205716047336331,0.48845390818063
"3119","CHRVariational",12,16,"Rejection","OFF",3,0.5,-0.0450513243502683,0.140829869121042,0.319898929335418
"3120","CHRVariational",12,16,"Rejection","OFF",3,1,-0.0450513243502683,0.140829869121042,0.319898929335418
"3121","CHRVariational",12,16,"SKL","IS",-1,0.5,0.0760887097643859,0.0678911108256678,1.12074627795925
"3122","CHRVariational",12,16,"SKL","IS",-1,1,0.111049064294392,0.0881855795774946,1.25926557183656
"3123","CHRVariational",12,16,"SKL","IS",0,0.5,0.0241152415626645,0.0254056985154558,0.949206003841767
"3124","CHRVariational",12,16,"SKL","IS",0,1,0.0685116726224275,0.105064295045103,0.652092821762298
"3125","CHRVariational",12,16,"SKL","IS",1,0.5,-0.00817727567557642,0.0149055632230129,0.548605614778206
"3126","CHRVariational",12,16,"SKL","IS",1,1,-0.00383917995349957,0.060208063368606,0.0637652124765304
"3127","CHRVariational",12,16,"SKL","IS",2,0.5,-0.00896562344041202,0.0240756449564326,0.372393904987229
"3128","CHRVariational",12,16,"SKL","IS",2,1,-0.0374547025296226,0.0936835650164031,0.39980014128481
"3129","CHRVariational",12,16,"SKL","IS",3,0.5,0.00327320729654376,0.0181529455970806,0.180312736521954
"3130","CHRVariational",12,16,"SKL","IS",3,1,0.0182265792437814,0.0840186919191683,0.216934813283176
"3131","CHRVariational",12,16,"SKL","MCMC",-1,0.5,0.167524699193476,0.128748681666389,1.301176035554
"3132","CHRVariational",12,16,"SKL","MCMC",-1,1,0.167524699193476,0.128748681666389,1.301176035554
"3133","CHRVariational",12,16,"SKL","MCMC",0,0.5,0.120497854457594,0.110507137059698,1.09040789277256
"3134","CHRVariational",12,16,"SKL","MCMC",0,1,0.120497854457594,0.110507137059698,1.09040789277256
"3135","CHRVariational",12,16,"SKL","MCMC",1,0.5,-0.019132659374493,0.0476915430871055,0.401175095960901
"3136","CHRVariational",12,16,"SKL","MCMC",1,1,-0.019132659374493,0.0476915430871055,0.401175095960901
"3137","CHRVariational",12,16,"SKL","MCMC",2,0.5,-0.0952163244716915,0.134419991800366,0.708349429250836
"3138","CHRVariational",12,16,"SKL","MCMC",2,1,-0.0952163244716915,0.134419991800366,0.708349429250836
"3139","CHRVariational",12,16,"SKL","MCMC",3,0.5,-0.00650613005434523,0.110484450598089,0.0588872915521178
"3140","CHRVariational",12,16,"SKL","MCMC",3,1,-0.00650613005434523,0.110484450598089,0.0588872915521178
"3141","CHRVariational",12,16,"SKL","OFF",-1,0.5,0.157569985587989,0.149220790398894,1.05595195660588
"3142","CHRVariational",12,16,"SKL","OFF",-1,1,0.157569985587989,0.149220790398894,1.05595195660588
"3143","CHRVariational",12,16,"SKL","OFF",0,0.5,0.109370601855027,0.152785714695499,0.71584311447573
"3144","CHRVariational",12,16,"SKL","OFF",0,1,0.109370601855027,0.152785714695499,0.71584311447573
"3145","CHRVariational",12,16,"SKL","OFF",1,0.5,-0.0195987680200241,0.0789260857695109,0.24831800321707
"3146","CHRVariational",12,16,"SKL","OFF",1,1,-0.0195987680200241,0.0789260857695109,0.24831800321707
"3147","CHRVariational",12,16,"SKL","OFF",2,0.5,-0.1122530163313,0.183100978075706,0.61306617534772
"3148","CHRVariational",12,16,"SKL","OFF",2,1,-0.1122530163313,0.183100978075705,0.61306617534772
"3149","CHRVariational",12,16,"SKL","OFF",3,0.5,-0.0278747727952112,0.135759993095002,0.205323911409637
"3150","CHRVariational",12,16,"SKL","OFF",3,1,-0.0278747727952112,0.135759993095002,0.205323911409637
"3151","CHRVariational",12,32,"ApproxRejection","IS",-1,0.5,0.0772073933583184,0.0307155793727778,2.51362321450282
"3152","CHRVariational",12,32,"ApproxRejection","IS",-1,1,0.0829591635287532,0.02961240294233,2.80150056347389
"3153","CHRVariational",12,32,"ApproxRejection","IS",0,0.5,-0.00180215881143803,0.00117436429172715,1.53458243249851
"3154","CHRVariational",12,32,"ApproxRejection","IS",0,1,-0.00191078769135704,0.00135432135722064,1.41088204890927
"3155","CHRVariational",12,32,"ApproxRejection","IS",1,0.5,0.00139145223885936,0.00084377901621587,1.64907186848478
"3156","CHRVariational",12,32,"ApproxRejection","IS",1,1,0.00161172851175708,0.00102083342426815,1.57883595250867
"3157","CHRVariational",12,32,"ApproxRejection","IS",2,0.5,-0.00290677565677686,0.00137284220426832,2.1173414160341
"3158","CHRVariational",12,32,"ApproxRejection","IS",2,1,-0.00308560361010553,0.00151834150718796,2.03221975787266
"3159","CHRVariational",12,32,"ApproxRejection","IS",3,0.5,-0.00297228395807184,0.00147913118606938,2.00947960942554
"3160","CHRVariational",12,32,"ApproxRejection","IS",3,1,-0.00308273787134167,0.00175879568355678,1.75275496759664
"3161","CHRVariational",12,32,"ApproxRejection","MCMC",-1,0.5,0.0894633204114971,0.0235228549563839,3.80325094795593
